X,Y,Z,Calle,Comuna,Fecha,Hora Fin,Hora Inicio,ID,Ranking Regional,n,Largo km,Velocidad km/h
-70.5947249968226,-33.501476004368,0, Av. Macul, Macul, 14/03/2025, 20:30, 16:55, Macul-226,114.0, 3.58 hrs, 1.585 , 16.78 
-70.6029412753045,-33.4793459999099,0, Los Olmos, Macul, 14/03/2025, 18:30, 17:05, Macul-232,1779.0, 1.42 hrs, 0.607 , 23.57 
-70.583521,-33.488313,0, Av. Quilín, Macul, 14/03/2025, 19:55, 16:50, Macul-224,2984.0, 3.08 hrs, 0.412 , 17.39 
-70.5942665,-33.505324,0, Las Codornices, Macul, 14/03/2025, 18:40, 17:45, Macul-257,3104.0, 0.92 hrs, 0.479 , 17.75 
-70.5984015001462,-33.4822494999938,0, Los Plátanos, Macul, 14/03/2025, 08:20, 07:50, Macul-46,3334.0, 0.5 hrs, 0.559 , 19.76 
-70.5984015001462,-33.4822494999938,0, Los Plátanos, Macul, 14/03/2025, 13:35, 13:05, Macul-136,3334.0, 0.5 hrs, 0.559 , 22.60 
-70.5801340032631,-33.4856525153447,0, Av. Américo Vespucio, Macul, 14/03/2025, 08:40, 08:15, Macul-70,3377.5, 0.42 hrs, 0.601 , 22.78 
-70.6213645,-33.480529,0, Av. Vicuña Mackenna, Macul, 14/03/2025, 17:00, 16:40, Macul-216,3543.5, 0.33 hrs, 0.649 , 20.11 
-70.6030725,-33.4834815,0, Las Dalias, Macul, 14/03/2025, 09:50, 09:30, Macul-91,3738.0, 0.33 hrs, 0.617 , 15.69 
-70.6094684815402,-33.4908084985103,0, Av. Escuela Agrícola, Macul, 14/03/2025, 11:55, 10:30, Macul-103,3761.0, 1.42 hrs, 0.38 , 16.36 
-70.6094684815402,-33.4908084985103,0, Av. Escuela Agrícola, Macul, 14/03/2025, 09:40, 08:40, Macul-83,4161.5, 1.0 hrs, 0.38 , 14.39 
-70.6094684815402,-33.4908084985103,0, Av. Escuela Agrícola, Macul, 14/03/2025, 16:15, 15:30, Macul-186,4593.0, 0.75 hrs, 0.38 , 21.02 
-70.589354,-33.5089145,0, Av. La Florida, Macul, 14/03/2025, 20:15, 16:45, Macul-221,4695.5, 3.5 hrs, 0.295 , 17.14 
-70.5979575,-33.483353,0, Madreselvas, Macul, 14/03/2025, 09:40, 09:15, Macul-89,4705.5, 0.42 hrs, 0.455 , 18.91 
-70.583521,-33.488313,0, Av. Quilín, Macul, 14/03/2025, 13:55, 13:30, Macul-150,5295.0, 0.42 hrs, 0.412 , 16.26 
-70.5879170003092,-33.4761145014231,0, Av. Alcalde Jorge Monckeberg, Macul, 14/03/2025, 07:45, 07:20, Macul-28,5554.5, 0.42 hrs, 0.392 , 18.05 
-70.6060874938318,-33.5034604868808,0, Av. Marathon, Macul, 14/03/2025, 18:50, 18:20, Macul-272,5635.5, 0.5 hrs, 0.359 , 24.67 
-70.5802855000118,-33.4863250000489,0, Av. Américo Vespucio, Macul, 14/03/2025, 07:45, 07:15, Macul-24,5682.0, 0.5 hrs, 0.355 , 20.52 
-70.6004360000001,-33.4794285,0, Los Olmos, Macul, 14/03/2025, 07:15, 06:50, Macul-18,6576.5, 0.42 hrs, 0.325 , 24.96 
-70.6051979966054,-33.4792560001543,0, Los Olmos, Macul, 14/03/2025, 16:45, 16:25, Macul-208,7334.0, 0.33 hrs, 0.318 , 18.13 
-70.6000034906205,-33.4931540022843,0, Víctor Domingo Silva, Macul, 14/03/2025, 17:15, 17:00, Macul-229,7756.0, 0.25 hrs, 0.342 , 19.45 
-70.6060148821887,-33.476984999865,0, Los Espinos, Macul, 14/03/2025, 17:35, 17:20, Macul-239,7756.0, 0.25 hrs, 0.342 , 20.30 
-70.5868800055426,-33.4748764896808,0, Capitán Ignacio Carrera Pinto, Macul, 14/03/2025, 07:50, 07:15, Macul-26,7837.5, 0.58 hrs, 0.234 , 18.34 
-70.6110355184238,-33.4908560013633,0, Av. Escuela Agrícola, Macul, 14/03/2025, 14:15, 13:30, Macul-153,8021.0, 0.75 hrs, 0.212 , 18.23 
-70.5984535,-33.4860275,0, Vicente Huidobro, Macul, 14/03/2025, 09:00, 08:10, Macul-65,8163.0, 0.83 hrs, 0.203 , 14.66 
-70.5859419817931,-33.4852100046303,0, Madreselvas, Macul, 14/03/2025, 08:30, 08:10, Macul-63,8541.5, 0.33 hrs, 0.269 , 21.60 
-70.5887234972876,-33.5064149986001,0, San Luis de Macul, Macul, 14/03/2025, 20:00, 19:40, Macul-303,8699.0, 0.33 hrs, 0.263 , 13.83 
-70.5976964953769,-33.4767290001884,0, Los Espinos, Macul, 14/03/2025, 08:15, 07:50, Macul-45,8870.0, 0.42 hrs, 0.232 , 20.55 
-70.5929769859524,-33.5005174584339,0, Av. El Líbano, Macul, 14/03/2025, 08:20, 07:55, Macul-51,9098.0, 0.42 hrs, 0.225 , 18.62 
-70.613356,-33.503121,0, Rafael Correa, Macul, 14/03/2025, 20:25, 20:05, Macul-309,9272.0, 0.33 hrs, 0.243 , 13.44 
-70.5940535009562,-33.5110055085242,0, Av. Nueva 1, Macul, 14/03/2025, 17:40, 17:25, Macul-245,9300.5, 0.25 hrs, 0.279 , 18.96 
-70.607945,-33.4781415,0, General Óscar Bonilla, Macul, 14/03/2025, 20:50, 20:30, Macul-318,9400.0, 0.33 hrs, 0.239 , 15.53 
-70.6128364960485,-33.4744914998049,0, Rodrigo de Araya, Macul, 14/03/2025, 08:45, 08:30, Macul-80,9914.0, 0.25 hrs, 0.257 , 19.99 
-70.6004515000001,-33.483268,0, Madreselvas, Macul, 14/03/2025, 19:25, 19:05, Macul-289,10097.0, 0.33 hrs, 0.22 , 19.08 
-70.5868800055426,-33.4748764896808,0, Capitán Ignacio Carrera Pinto, Macul, 14/03/2025, 08:35, 08:20, Macul-75,10606.0, 0.25 hrs, 0.234 , 22.37 
-70.59709,-33.5080245,0, Tecnóloga Médica Reinalda del Carmen Pereira Plaza, Macul, 14/03/2025, 18:15, 18:00, Macul-265,10686.5, 0.25 hrs, 0.231 , 16.77 
-70.6040874840714,-33.4888119986659,0, Coipúe, Macul, 14/03/2025, 13:20, 13:05, Macul-135,10884.5, 0.25 hrs, 0.225 , 15.10 
-70.597686995429,-33.478276000187,0, Gregorio de la Fuente Rojas, Macul, 14/03/2025, 09:35, 09:15, Macul-90,10941.5, 0.33 hrs, 0.198 , 14.54 
-70.5927819226328,-33.4916558543676,0, Mario Silva Ossa, Macul, 14/03/2025, 13:20, 13:05, Macul-137,10997.0, 0.25 hrs, 0.222 , 06.98 
-70.6004515000001,-33.483268,0, Madreselvas, Macul, 14/03/2025, 17:35, 17:20, Macul-243,11067.5, 0.25 hrs, 0.22 , 21.08 
-70.5895685,-33.501293,0, Juramento, Macul, 14/03/2025, 17:40, 17:25, Macul-247,11110.0, 0.25 hrs, 0.219 , 16.23 
-70.6110355184238,-33.4908560013633,0, Av. Escuela Agrícola, Macul, 14/03/2025, 12:30, 12:15, Macul-124,11388.5, 0.25 hrs, 0.212 , 16.51 
-70.614784,-33.4922085,0, Arturo Prat, Macul, 14/03/2025, 12:40, 12:25, Macul-126,11624.5, 0.25 hrs, 0.205 , 13.37 
-70.6110355184238,-33.4908560013633,0, Av. Escuela Agrícola, Macul, 14/03/2025, 16:50, 16:35, Macul-213,11624.5, 0.25 hrs, 0.205 , 16.16 
-70.586912,-33.4859225,0, Siria, Macul, 14/03/2025, 20:15, 20:00, Macul-308,11647.5, 0.25 hrs, 0.204 , 19.36 
-70.589004,-33.506556,0, San Luis de Macul, Macul, 14/03/2025, 18:40, 18:25, Macul-273,11888.0, 0.25 hrs, 0.198 , 15.86 
-70.581174521149,-33.4864389954743,0, Madreselvas, Macul, 14/03/2025, 18:45, 18:25, Macul-274,12176.5, 0.33 hrs, 0.16 , 13.05 
-70.595974,-33.4985025,0, Av. Dr. Amador Neghme Rodríguez, Macul, 14/03/2025, 08:35, 08:15, Macul-69,12522.0, 0.33 hrs, 0.136 , 08.54 
-70.593995,-33.510558,0, Av. Nueva 1, Macul, 14/03/2025, 19:05, 18:50, Macul-285,12841.5, 0.25 hrs, 0.169 , 16.44 
-70.590544,-33.498921,0, San Vicente de Paul, Macul, 14/03/2025, 13:45, 13:30, Macul-152,13099.5, 0.25 hrs, 0.159 , 12.26 
-70.590544,-33.498921,0, San Vicente de Paul, Macul, 14/03/2025, 18:45, 18:30, Macul-276,13099.5, 0.25 hrs, 0.159 , 12.85 
-70.6879234971697,-33.4582085647096,0, Nicasio Retamales, Estación Central, 14/03/2025, 22:45, 20:10, Estación Central-415,590.0, 2.58 hrs, 0.94 , 23.88 
-70.696350999386,-33.4590355024765,0, General Amengual, Estación Central, 14/03/2025, 19:25, 16:20, Estación Central-286,807.0, 3.08 hrs, 0.795 , 16.37 
-70.7163605003859,-33.4579194999196,0, Ruta 68, Estación Central, 14/03/2025, 08:45, 07:05, Estación Central-31,903.5, 1.67 hrs, 0.847 , 20.25 
-70.689164,-33.4584845,0, Av. Padre Alberto Hurtado, Estación Central, 14/03/2025, 21:40, 20:35, Estación Central-425,1169.0, 1.08 hrs, 0.852 , 20.87 
-70.6865695012084,-33.4579855164631,0, Ruiz Tagle, Estación Central, 14/03/2025, 16:15, 13:05, Estación Central-191,1254.0, 3.17 hrs, 0.65 , 21.92 
-70.6839365020917,-33.4557690411589,0, Obispo Manuel Umaña, Estación Central, 14/03/2025, 12:00, 10:40, Estación Central-142,1265.0, 1.33 hrs, 0.753 , 23.40 
-70.6956929997593,-33.4618635010608,0, General Amengual, Estación Central, 14/03/2025, 08:30, 07:20, Estación Central-39,1288.0, 1.17 hrs, 0.775 , 17.76 
-70.6830565051376,-33.4551260020087,0, Av. 5 de Abril, Estación Central, 14/03/2025, 19:45, 15:25, Estación Central-256,2113.0, 4.33 hrs, 0.492 , 20.18 
-70.6956244856378,-33.4556515451456,0, Concón, Estación Central, 14/03/2025, 21:50, 18:55, Estación Central-387,2216.0, 2.92 hrs, 0.488 , 18.34 
-70.7212474983451,-33.4592820027479,0, Neptuno, Estación Central, 14/03/2025, 08:35, 07:15, Estación Central-35,2220.5, 1.33 hrs, 0.541 , 14.12 
-70.6949709975968,-33.457351506031,0, Concón, Estación Central, 14/03/2025, 14:40, 13:20, Estación Central-201,2222.5, 1.33 hrs, 0.54 , 17.65 
-70.6791419997686,-33.449570003336,0, Matucana, Estación Central, 14/03/2025, 18:45, 16:30, Estación Central-292,2276.0, 2.25 hrs, 0.493 , 16.55 
-70.7212474983451,-33.4592820027479,0, Neptuno, Estación Central, 14/03/2025, 16:50, 15:35, Estación Central-260,2281.0, 1.25 hrs, 0.541 , 22.57 
-70.7228825,-33.4574115,0, Oceánica, Estación Central, 14/03/2025, 16:15, 15:20, Estación Central-253,2347.0, 0.92 hrs, 0.574 , 20.73 
-70.7228825,-33.4574115,0, Oceánica, Estación Central, 14/03/2025, 08:35, 07:45, Estación Central-55,2467.0, 0.83 hrs, 0.574 , 18.53 
-70.6881924988007,-33.4566260038584,0, Nicasio Retamales, Estación Central, 14/03/2025, 16:55, 16:15, Estación Central-281,2468.0, 0.67 hrs, 0.618 , 21.77 
-70.7059959981963,-33.454594513134,0, Av. María Rozas Velásquez, Estación Central, 14/03/2025, 18:45, 17:35, Estación Central-328,2535.0, 1.17 hrs, 0.515 , 21.99 
-70.6961600216225,-33.4543809360726,0, Concón, Estación Central, 14/03/2025, 08:45, 07:45, Estación Central-54,3114.0, 1.0 hrs, 0.466 , 22.49 
-70.7059959981963,-33.454594513134,0, Av. María Rozas Velásquez, Estación Central, 14/03/2025, 08:25, 07:50, Estación Central-61,3414.5, 0.58 hrs, 0.515 , 24.32 
-70.6842379992661,-33.454603001882,0, Obispo Manuel Umaña, Estación Central, 14/03/2025, 15:35, 15:00, Estación Central-246,3431.5, 0.58 hrs, 0.513 , 23.37 
-70.6830565051376,-33.4551260020087,0, Av. 5 de Abril, Estación Central, 14/03/2025, 11:30, 08:45, Estación Central-107,3769.0, 2.75 hrs, 0.351 , 21.86 
-70.6791419997686,-33.449570003336,0, Matucana, Estación Central, 14/03/2025, 10:15, 09:45, Estación Central-123,3870.0, 0.5 hrs, 0.493 , 16.78 
-70.6830565051376,-33.4551260020087,0, Av. 5 de Abril, Estación Central, 14/03/2025, 13:20, 12:50, Estación Central-182,3887.0, 0.5 hrs, 0.492 , 23.17 
-70.72115749774,-33.4585019989841,0, Laguna Sur, Estación Central, 14/03/2025, 08:20, 07:50, Estación Central-65,3990.5, 0.5 hrs, 0.482 , 24.99 
-70.7136710040376,-33.4642140018879,0, Av. Las Parcelas, Estación Central, 14/03/2025, 08:15, 07:35, Estación Central-48,4152.5, 0.67 hrs, 0.426 , 23.74 
-70.6830565051376,-33.4551260020087,0, Av. 5 de Abril, Estación Central, 14/03/2025, 12:10, 11:45, Estación Central-163,4293.0, 0.42 hrs, 0.492 , 17.50 
-70.7111490010898,-33.4664069891173,0, Aeropuerto, Estación Central, 14/03/2025, 08:55, 07:05, Estación Central-29,4320.5, 1.83 hrs, 0.329 , 11.37 
-70.6842379992661,-33.454603001882,0, Obispo Manuel Umaña, Estación Central, 14/03/2025, 17:30, 17:10, Estación Central-310,4652.5, 0.33 hrs, 0.513 , 24.14 
-70.6865695012084,-33.4579855164631,0, Ruiz Tagle, Estación Central, 14/03/2025, 17:25, 16:50, Estación Central-300,4761.0, 0.58 hrs, 0.399 , 19.94 
-70.6814604989236,-33.477664456584,0, Salida > General Velázquez / Buzeta, Estación Central, 14/03/2025, 08:30, 07:40, Estación Central-50,4945.5, 0.83 hrs, 0.345 , 22.98 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 20:45, 19:25, Estación Central-403,4994.0, 1.33 hrs, 0.308 , 12.43 
-70.6791419997686,-33.449570003336,0, Matucana, Estación Central, 14/03/2025, 15:15, 14:20, Estación Central-229,5256.0, 0.92 hrs, 0.318 , 22.77 
-70.6814604989236,-33.477664456584,0, Salida > General Velázquez / Buzeta, Estación Central, 14/03/2025, 07:25, 06:45, Estación Central-19,5289.5, 0.67 hrs, 0.345 , 23.74 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 15:50, 14:50, Estación Central-241,5318.0, 1.0 hrs, 0.308 , 14.03 
-70.731395000002,-33.4653835001618,0, Av. Las Torres, Estación Central, 14/03/2025, 18:05, 17:50, Estación Central-338,5503.0, 0.25 hrs, 0.5 , 13.94 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 17:00, 16:15, Estación Central-282,5755.0, 0.75 hrs, 0.308 , 18.38 
-70.696350999386,-33.4590355024765,0, General Amengual, Estación Central, 14/03/2025, 15:25, 14:50, Estación Central-240,5761.0, 0.58 hrs, 0.332 , 22.36 
-70.7111490010898,-33.4664069891173,0, Aeropuerto, Estación Central, 14/03/2025, 16:55, 16:20, Estación Central-290,5800.0, 0.58 hrs, 0.329 , 14.60 
-70.6791419997686,-33.449570003336,0, Matucana, Estación Central, 14/03/2025, 08:55, 08:20, Estación Central-95,6015.0, 0.58 hrs, 0.318 , 16.57 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 08:50, 08:15, Estación Central-88,6178.0, 0.58 hrs, 0.308 , 13.81 
-70.7017685,-33.4538415,0, Radal, Estación Central, 14/03/2025, 08:30, 08:15, Estación Central-87,6361.5, 0.25 hrs, 0.427 , 23.97 
-70.6954765007555,-33.4478039999566,0, Porto Seguro, Estación Central, 14/03/2025, 08:15, 07:55, Estación Central-69,6377.5, 0.33 hrs, 0.372 , 18.44 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 18:15, 17:45, Estación Central-332,6485.0, 0.5 hrs, 0.308 , 08.21 
-70.7082409958731,-33.460654999755,0, Los Nardos, Estación Central, 14/03/2025, 13:40, 13:20, Estación Central-200,6582.5, 0.33 hrs, 0.358 , 24.87 
-70.7082409958731,-33.460654999755,0, Los Nardos, Estación Central, 14/03/2025, 08:25, 08:05, Estación Central-75,6582.5, 0.33 hrs, 0.358 , 21.36 
-70.697414,-33.4546925,0, General Amengual, Estación Central, 14/03/2025, 18:40, 18:05, Estación Central-351,6708.0, 0.58 hrs, 0.281 , 16.03 
-70.72015,-33.461065,0, Neptuno, Estación Central, 14/03/2025, 18:25, 17:40, Estación Central-330,6936.0, 0.75 hrs, 0.248 , 15.84 
-70.7111490010898,-33.4664069891173,0, Aeropuerto, Estación Central, 14/03/2025, 13:45, 13:25, Estación Central-207,7105.5, 0.33 hrs, 0.329 , 14.37 
-70.6889615,-33.4542455,0, Nicasio Retamales, Estación Central, 14/03/2025, 17:45, 17:15, Estación Central-315,7479.0, 0.5 hrs, 0.261 , 19.99 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 10:25, 10:05, Estación Central-127,7571.0, 0.33 hrs, 0.308 , 22.51 
-70.6884719900811,-33.4605180313192,0, Salida 11 > Av. Arica / 5 de Abril, Estación Central, 14/03/2025, 21:35, 20:45, Estación Central-434,8290.5, 0.83 hrs, 0.2 , 11.88 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 13:20, 13:05, Estación Central-189,8555.0, 0.25 hrs, 0.308 , 13.21 
-70.6878085,-33.456531,0, Federico Reich, Estación Central, 14/03/2025, 12:20, 12:05, Estación Central-167,8555.0, 0.25 hrs, 0.308 , 21.90 
-70.6949490002546,-33.4494625042997,0, San Gumercindo, Estación Central, 14/03/2025, 08:15, 07:50, Estación Central-64,8617.0, 0.42 hrs, 0.24 , 19.95 
-70.697414,-33.4546925,0, General Amengual, Estación Central, 14/03/2025, 08:05, 07:50, Estación Central-63,9244.5, 0.25 hrs, 0.281 , 20.26 
-70.697414,-33.4546925,0, General Amengual, Estación Central, 14/03/2025, 17:25, 17:10, Estación Central-314,9244.5, 0.25 hrs, 0.281 , 19.11 
-70.689769,-33.4566975,0, Salida 0-S > Alameda / Portales, Estación Central, 14/03/2025, 08:05, 07:40, Estación Central-51,9708.5, 0.42 hrs, 0.211 , 17.30 
-70.6865695012084,-33.4579855164631,0, Ruiz Tagle, Estación Central, 14/03/2025, 12:35, 12:20, Estación Central-173,10089.5, 0.25 hrs, 0.252 , 24.00 
-70.696351,-33.4590355,0, General Amengual, Estación Central, 14/03/2025, 16:00, 15:45, Estación Central-267,10349.5, 0.25 hrs, 0.242 , 20.99 
-70.697225,-33.451912,0, Sanz, Estación Central, 14/03/2025, 19:05, 18:45, Estación Central-377,10580.5, 0.33 hrs, 0.207 , 16.94 
-70.697225,-33.451912,0, Sanz, Estación Central, 14/03/2025, 15:30, 15:15, Estación Central-252,11548.5, 0.25 hrs, 0.207 , 15.70 
-70.6908745939385,-33.4763628978075,0, Manuel Chacón, Estación Central, 14/03/2025, 13:55, 13:40, Estación Central-216,11925.5, 0.25 hrs, 0.197 , 17.16 
-70.6908745939385,-33.4763628978075,0, Manuel Chacón, Estación Central, 14/03/2025, 17:35, 17:20, Estación Central-318,11925.5, 0.25 hrs, 0.197 , 17.46 
-70.71114900136,-33.4664069864185,0, Aeropuerto, Estación Central, 14/03/2025, 18:00, 17:45, Estación Central-336,12014.0, 0.25 hrs, 0.194 , 15.12 
-70.6956244856378,-33.4556515451456,0, Concón, Estación Central, 14/03/2025, 18:00, 17:45, Estación Central-334,12469.0, 0.25 hrs, 0.181 , 16.22 
-70.6294505,-33.4004955,0, Av. El Salto, Huechuraba, 14/03/2025, 10:25, 07:40, Huechuraba-30,128.0, 2.75 hrs, 1.744 , 18.60 
-70.6705955001846,-33.3658738986963,0, Av. Pedro Fontova Norte, Huechuraba, 14/03/2025, 17:40, 12:30, Huechuraba-112,608.0, 5.17 hrs, 0.855 , 23.88 
-70.6505209954404,-33.3737739887659,0, El Rosal, Huechuraba, 14/03/2025, 18:00, 16:00, Huechuraba-175,725.0, 2.0 hrs, 0.914 , 22.01 
-70.6879880072491,-33.3704189810472,0, Av. Independencia, Huechuraba, 14/03/2025, 19:10, 17:40, Huechuraba-205,730.5, 1.5 hrs, 0.996 , 24.10 
-70.6871225,-33.372349,0, Av. Independencia, Huechuraba, 14/03/2025, 07:50, 06:50, Huechuraba-5,750.5, 1.0 hrs, 1.369 , 23.39 
-70.6782359903372,-33.3524350024756,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 08:35, 07:35, Huechuraba-27,878.0, 1.0 hrs, 1.119 , 16.95 
-70.6368305150349,-33.3809079955425,0, Santa Clara, Huechuraba, 14/03/2025, 10:55, 09:50, Huechuraba-84,1472.0, 1.08 hrs, 0.737 , 21.95 
-70.625034,-33.384986,0, Santa Clara, Huechuraba, 14/03/2025, 09:15, 07:55, Huechuraba-45,1706.0, 1.33 hrs, 0.633 , 21.05 
-70.6743759950723,-33.3568970001332,0, Alberto Undurraga, Huechuraba, 14/03/2025, 13:30, 13:00, Huechuraba-124,2455.0, 0.5 hrs, 0.714 , 22.40 
-70.6213394854684,-33.3941080160472,0, Av. Rinconada del Salto, Huechuraba, 14/03/2025, 10:10, 09:20, Huechuraba-75,2742.0, 0.83 hrs, 0.536 , 22.98 
-70.6395095,-33.380648,0, Av. Recoleta, Huechuraba, 14/03/2025, 09:40, 08:50, Huechuraba-69,3001.5, 0.83 hrs, 0.503 , 22.99 
-70.6890249923111,-33.363532036645,0, General San Martín, Huechuraba, 14/03/2025, 13:55, 13:00, Huechuraba-125,3512.0, 0.92 hrs, 0.438 , 15.00 
-70.6639860426078,-33.3584858032844,0, Santa Rosa, Huechuraba, 14/03/2025, 08:25, 07:45, Huechuraba-35,3527.0, 0.67 hrs, 0.479 , 22.94 
-70.6241339999437,-33.3919914998282,0, Av. El Salto, Huechuraba, 14/03/2025, 08:15, 07:15, Huechuraba-9,3567.5, 1.0 hrs, 0.426 , 12.46 
-70.6264280093815,-33.3930474944014,0, José Carrasco Tapia, Huechuraba, 14/03/2025, 09:10, 07:35, Huechuraba-20,4205.5, 1.58 hrs, 0.344 , 13.32 
-70.621476964986,-33.393966032513,0, Av. Rinconada del Salto, Huechuraba, 14/03/2025, 12:20, 11:40, Huechuraba-102,4210.5, 0.67 hrs, 0.422 , 20.44 
-70.6241445,-33.3855765,0, Santa Clara, Huechuraba, 14/03/2025, 10:25, 09:45, Huechuraba-82,4210.5, 0.67 hrs, 0.422 , 19.32 
-70.663816490726,-33.3384160025696,0, , Huechuraba, 14/03/2025, 20:15, 19:25, Huechuraba-232,4414.5, 0.83 hrs, 0.38 , 06.54 
-70.6639860426078,-33.3584858032844,0, Santa Rosa, Huechuraba, 14/03/2025, 14:30, 14:05, Huechuraba-141,4426.5, 0.42 hrs, 0.479 , 21.24 
-70.6824175006702,-33.350454001451,0, Camino del Roble Poniente, Huechuraba, 14/03/2025, 08:05, 07:35, Huechuraba-26,4739.0, 0.5 hrs, 0.424 , 20.70 
-70.6790120222906,-33.3522554933667,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 13:05, 12:35, Huechuraba-115,5023.0, 0.5 hrs, 0.402 , 11.82 
-70.6241445,-33.3855765,0, Santa Clara, Huechuraba, 14/03/2025, 18:10, 17:45, Huechuraba-211,5141.0, 0.42 hrs, 0.422 , 19.38 
-70.6781849960296,-33.3510399632739,0, Santa Marta de Huechuraba, Huechuraba, 14/03/2025, 08:15, 07:30, Huechuraba-17,5266.0, 0.75 hrs, 0.334 , 16.71 
-70.6185280011083,-33.3794395018666,0, El Salto Norte, Huechuraba, 14/03/2025, 08:45, 08:25, Huechuraba-62,5460.0, 0.33 hrs, 0.437 , 23.50 
-70.6831910123902,-33.350415479441,0, Los Cedros, Huechuraba, 14/03/2025, 08:20, 07:45, Huechuraba-37,5569.0, 0.58 hrs, 0.343 , 15.91 
-70.6834009989169,-33.3592780001232,0, Mejillones, Huechuraba, 14/03/2025, 08:35, 07:35, Huechuraba-24,5690.0, 1.0 hrs, 0.29 , 11.70 
-70.6784744984907,-33.3479384817919,0, Santa Marta de Huechuraba, Huechuraba, 14/03/2025, 08:05, 07:35, Huechuraba-22,5939.0, 0.5 hrs, 0.34 , 14.52 
-70.6223209155813,-33.3936180222086,0, Av. Rinconada del Salto, Huechuraba, 14/03/2025, 17:40, 17:20, Huechuraba-202,6116.0, 0.33 hrs, 0.392 , 24.03 
-70.6737705065757,-33.349396500174,0, Camino del Roble Poniente, Huechuraba, 14/03/2025, 08:20, 07:55, Huechuraba-42,6814.0, 0.42 hrs, 0.313 , 21.91 
-70.6137514443446,-33.3777977503631,0, Camino La Pirámide, Huechuraba, 14/03/2025, 15:30, 15:10, Huechuraba-165,7042.0, 0.33 hrs, 0.332 , 24.18 
-70.6480845,-33.3722935,0, Camino del Cerro, Huechuraba, 14/03/2025, 11:40, 11:20, Huechuraba-98,7067.5, 0.33 hrs, 0.331 , 14.33 
-70.6737705065757,-33.349396500174,0, Camino del Roble Poniente, Huechuraba, 14/03/2025, 12:55, 12:35, Huechuraba-114,7444.5, 0.33 hrs, 0.313 , 20.47 
-70.6711259963931,-33.3527294994393,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 14:15, 13:30, Huechuraba-136,7679.0, 0.75 hrs, 0.222 , 16.61 
-70.6232555,-33.3861675,0, Santa Clara, Huechuraba, 14/03/2025, 16:30, 15:35, Huechuraba-170,7729.0, 0.92 hrs, 0.211 , 16.92 
-70.6792989971006,-33.35230150105,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 08:10, 07:30, Huechuraba-18,8339.5, 0.67 hrs, 0.211 , 11.77 
-70.6229535,-33.394808,0, Salida 2 > Av. El Salto, Huechuraba, 14/03/2025, 09:45, 09:00, Huechuraba-72,8370.0, 0.75 hrs, 0.203 , 18.07 
-70.673879,-33.36085,0, Av. El Sauce, Huechuraba, 14/03/2025, 08:10, 07:50, Huechuraba-41,8669.5, 0.33 hrs, 0.264 , 18.74 
-70.6695704691149,-33.3644669959093,0, Santa Elena de Huechuraba, Huechuraba, 14/03/2025, 07:40, 07:25, Huechuraba-14,8781.5, 0.25 hrs, 0.298 , 23.31 
-70.6625940074501,-33.3581859985331,0, Caciques Chilenos, Huechuraba, 14/03/2025, 08:35, 07:55, Huechuraba-43,8809.5, 0.67 hrs, 0.199 , 14.32 
-70.6726295046835,-33.3677729989882,0, Santa Elena Sur, Huechuraba, 14/03/2025, 07:50, 07:25, Huechuraba-13,8870.0, 0.42 hrs, 0.232 , 18.23 
-70.6834009989169,-33.3592780001232,0, Mejillones, Huechuraba, 14/03/2025, 17:35, 17:15, Huechuraba-200,9023.5, 0.33 hrs, 0.252 , 15.13 
-70.6711259963931,-33.3527294994393,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 19:10, 18:45, Huechuraba-224,9213.5, 0.42 hrs, 0.222 , 15.29 
-70.6714339923961,-33.3611540011457,0, Av. El Sauce, Huechuraba, 14/03/2025, 08:05, 07:45, Huechuraba-36,9853.5, 0.33 hrs, 0.226 , 16.63 
-70.6647435314829,-33.3575299581485,0, Remura, Huechuraba, 14/03/2025, 08:15, 07:45, Huechuraba-38,9960.5, 0.5 hrs, 0.19 , 09.66 
-70.6711259963931,-33.3527294994393,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 13:10, 12:50, Huechuraba-119,10024.5, 0.33 hrs, 0.222 , 15.69 
-70.6834009989169,-33.3592780001232,0, Mejillones, Huechuraba, 14/03/2025, 16:45, 16:30, Huechuraba-185,10089.5, 0.25 hrs, 0.252 , 17.96 
-70.6638375034158,-33.3574445221655,0, Santa Rosa de Huechuraba, Huechuraba, 14/03/2025, 08:25, 07:55, Huechuraba-46,10322.0, 0.5 hrs, 0.18 , 12.85 
-70.6889,-33.3642575,0, General San Martín, Huechuraba, 14/03/2025, 19:50, 19:30, Huechuraba-234,10401.5, 0.33 hrs, 0.212 , 14.65 
