index,split,X,Y,Ranking Regional,Largo_km_log1p,duracion_min,hora_central,hora_sin,hora_cos,Comuna_Cerrillos,Comuna_Colina,Comuna_Conchalí,Comuna_El Bosque,Comuna_Estación Central,Comuna_Huechuraba,Comuna_Independencia,Comuna_La Cisterna,Comuna_La Florida,Comuna_La Granja,Comuna_La Pintana,Comuna_La Reina,Comuna_Lampa,Comuna_Las Condes,Comuna_Lo Barnechea,Comuna_Macul,Comuna_Maipú,Comuna_Melipilla,Comuna_Paine,Comuna_Peñaflor,Comuna_Peñalolén,Comuna_Providencia,Comuna_Pudahuel,Comuna_Puente Alto,Comuna_Quilicura,Comuna_Quinta Normal,Comuna_Recoleta,Comuna_Renca,Comuna_San Bernardo,Comuna_San Miguel,Comuna_San Ramón,Comuna_Santiago,Comuna_Vitacura,Comuna___RARE__,Comuna_Ñuñoa,peak_Valle
335,train,-0.63080507375536,0.6275395877012292,-0.4108264176758563,0.4365220782559928,-0.5083602296976414,-0.7120253892670141,0.7547511106977637,-1.1751140013314605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2657,train,-0.15265572169384972,0.3974266643912125,1.559928514000383,-0.8652135281685658,-0.5885003700984474,-1.1269723192001397,1.2407312993683852,-0.545513817576663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3312,train,0.7630109784917742,0.2726451719484756,1.4544808620931216,-0.8066830858744768,-0.5885003700984474,1.4592085464295745,-0.8784313053958661,2.0453759630827633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2400,train,1.0345433472913133,0.0022906196759051424,-0.09771444850276281,-0.3026383724471074,-0.2579222909451228,1.5943075468729184,-0.7725645173594913,2.3423744536408235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1633,train,0.12069168988884052,0.6848292622152661,0.33259421457283006,-0.8172853360130806,0.16281344615910856,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,train,0.5022875981020151,0.333630737964082,0.5617005334799716,-0.2830823820751971,-0.5885003700984474,0.7837135442128578,-0.9831992872064146,0.33565334154778237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3319,train,0.39064459112796984,0.19457971516817738,1.834562370639072,-1.0111850332094034,-0.5885003700984474,0.552115257738555,-0.8507922810825188,-0.2184771980582901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1975,train,0.6798847630035411,-0.7120659331286446,0.5072143512270553,-0.24900221149497245,-0.5885003700984474,-1.300671034055867,1.3859435410124914,-0.1748686987452753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,train,0.19040510216221765,0.25824647238627085,1.920183514179369,-1.0661028333455493,-0.5885003700984474,-0.72167531787011,0.7677367026479229,-1.165352165991966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2411,train,0.753765611120916,0.11506598357515592,0.16311428379152146,-0.3419301331245347,-0.4182025717467347,0.7451138298004737,-0.966842916639889,0.23928607790601988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2960,train,0.7124222216689328,0.46028411275128633,-0.48837009484442734,0.21003101436401164,-0.3380624313459287,1.681156904300781,-0.6916299123090842,2.5166826411425554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,train,0.7194631668141308,-1.3907123919667803,0.24609189288289005,-0.39635233279354815,-0.4182025717467347,0.08891868478994944,-0.37295806401318427,-1.054048461702014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,train,-0.22848019557491173,0.6279725222798357,1.9056440747102619,-1.0550815937380578,-0.5885003700984474,-0.2777786021276964,0.1339470564574564,-1.3396962186688843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1648,train,0.26605093703328,0.8174674376114166,0.846027349764732,-0.4662915289843326,-0.5885003700984474,0.9381124018623933,-1.0247061812791538,0.7310902425575614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,train,1.0835919623170196,0.6839064770425877,-1.5902833709728141,1.9251863863873055,0.4132513849116272,-1.2620713196434832,1.357239951589033,-0.26152607810500644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,train,-0.5513081724521222,-0.9576856956211666,-1.4172787275929342,1.0240306396763135,0.8339871220158583,0.11786847059923729,-0.4094413200772974,-1.0159271308165747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2254,train,-0.6188901336143032,1.20541718117155,0.5166135848232457,-0.5879905447178044,-0.4182025717467347,0.7451138298004737,-0.966842916639889,0.23928607790601988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1702,train,-0.7561822168905618,0.23049650702696026,1.1761754298309206,-1.0002576713273066,-0.3380624313459287,-0.0558302442564894,-0.18117229665181334,-1.2116127888576065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1974,train,0.4280574625118053,-0.652502698242225,0.5041302277033053,-0.5828733845952025,-0.4182025717467347,1.1118111167181204,-1.0247061812791538,1.1835643850753874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,train,-2.37644023458705,-1.8850706014299303,0.7301524230866969,-0.7855310143621941,-0.3380624313459287,-1.3103209626589631,1.392786751849687,-0.15286106775513944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3332,train,-0.9677184357228483,-0.24903070570536576,-1.6578403624454328,1.605998156227359,3.9193825274468885,-1.0304730331691805,1.143361935921559,-0.7272995756140327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2073,train,-1.7560052675409248,-0.8050451840906815,0.5589101360061026,-0.7068262247972534,-0.3380624313459287,0.3108670426611564,-0.6325273174396323,-0.7099882863928632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
695,train,0.6053233199517053,0.7295764290155684,1.612211750879192,-1.0440792584959462,-0.5083602296976414,0.09856861339304565,-0.3851964669621456,-1.0415786972061787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
914,train,0.17019381817592968,-0.7028742563393773,-0.38571284041103504,-0.15740137814701827,-0.08762449259341008,-1.0111731759629885,1.1225893981684285,-0.7613187567788606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2341,train,0.925740104006938,0.014559232713984651,-1.7803241252457893,2.2752698132416382,5.592307958313713,1.073211402305737,-1.0290044755159533,1.0831542982628104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2059,train,-1.6540966788821507,-0.8970913526497052,-0.49953168473990345,0.8953369711402936,-0.5885003700984474,1.6329072612853017,-0.7377776909608776,2.4215944629389883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
139,train,0.6587006187992498,0.43375578350042626,-0.21373623820573837,-0.4965005010226151,0.4132513849116272,0.39771640008901993,-0.7196673690740997,-0.5455138175766624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1949,train,0.5222997940578383,-0.5568169781454567,0.12595793848158118,0.07758313572145298,-0.5885003700984474,0.011719255965182111,-0.2724613614050035,-1.1450719540359728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1860,train,0.5992306070429423,-0.814747277247159,-1.6159844003373973,2.443397741402266,0.16281344615910856,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,train,0.11556111707612063,0.46838321575326286,-0.7634445405579378,0.9600065535637907,-0.5083602296976414,0.42666618589830824,-0.746655203840716,-0.487390341718156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,train,-0.9759959356838334,0.785247800618242,1.8066583959003815,-0.9948009633219249,-0.5885003700984474,0.6486145437695148,-0.9158093739156971,0.004742598561803219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,train,0.8179177003210452,0.8855213363550832,0.7363206701341969,-0.3913857356631132,-0.5885003700984474,-1.1076724619939482,1.222154455685936,-0.5833725288623454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2172,train,-0.39449969600037615,-1.2035475610760442,0.7056262979216376,-0.5726512949840386,-0.5083602296976414,1.2372601885583672,-0.9939144184174739,1.5059391176156258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,train,0.0033589053584863206,-0.3417161099733576,0.5691905477519359,-0.7697126096167101,-0.2579222909451228,-0.2391788877153123,0.07800623667593415,-1.3276416387970584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
561,train,1.1382247954298186,0.997110872364085,-1.7506577942078132,3.2911342737337512,0.5835491832633397,-1.2041717480249075,1.3102883955202969,-0.3871115034142142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2222,train,-0.4368723287949631,1.1236917941008213,-0.8791726042110324,0.003320542128498057,1.7455812190750266,0.8416131158314335,-1.0032862570205556,0.4823651457475954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,train,0.7938171321579114,0.2502198465549082,-1.013111682956746,0.4146673386352029,0.24295358655991472,1.2276102599552718,-0.9971881446450223,1.4814506307035518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,train,0.23124005613196802,-0.7905590592461096,0.1366789393022359,0.0637242325119636,-0.5885003700984474,-1.2234716052310997,1.3264487161805754,-0.3458633007581168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,train,-2.2680723692949614,-1.390279378468196,0.6694979937862806,-0.6756127331619781,-0.4182025717467347,0.10821854199614188,-0.3973580346851638,-1.02887108288469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,train,-0.019362801640674606,-0.45878046780597725,-0.07965029643508434,-0.23929818562977984,-0.3380624313459287,1.024961759290257,-1.030924899071434,0.9573273138164744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,train,-1.16602011186662,-1.2019546178296416,-0.5625359224393675,0.19645564448520594,-0.2579222909451228,-1.3585706056744427,1.4249661786835794,-0.04089431039681886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3019,train,1.198157830216447,0.8529146739113412,0.3224606658519373,-0.3124387714101522,-0.5083602296976414,1.6039574754760137,-0.7640496519227091,2.3624326079645876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,train,-1.1480442697637039,0.43812700961970263,-1.2530858657094828,0.5874551566472018,1.2447053415699894,0.8416131158314343,-1.0032862570205556,0.4823651457475954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2408,train,1.0103016932836248,-0.3529593817298872,0.12140518470842646,-0.4062970787754722,-0.3380624313459287,-1.3682205342775386,1.4309893778103722,-0.01813389098174093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,train,0.11734757038885815,-0.054375374591875296,1.0180039519700286,-0.7381923502502734,-0.5083602296976414,-0.13302967308125713,-0.07372166724100442,-1.2721626433301334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2813,train,-0.4753540919398564,0.3554942258269918,-0.8875437966326394,0.045198992563850994,1.3348629995208958,1.0056619020840643,-1.0306175673102844,0.9069755520381246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,train,-1.142299761454329,0.2935596058803429,-0.48176125872210596,-0.2296088184195095,0.333111244510821,-0.5769263888236711,0.567493042319697,-1.2846640799974192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3173,train,-0.1950160956654346,-0.14253966567683052,1.0322496653892548,-0.7434349822327572,-0.5083602296976414,0.5231654719292672,-0.8286717067711379,-0.2828342474394296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
858,train,-0.15128600699523942,0.7623944548047746,1.559928514000383,-0.8652135281685658,-0.5885003700984474,-1.2813711768496752,1.3718562113768054,-0.21847719805828777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,train,0.7147310472605979,0.3999786795539875,1.329794153918658,-0.9948009633219249,-0.4182025717467347,0.28191725685186897,-0.6015254678741432,-0.7613187567788599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1484,train,-0.7785971445917421,0.20987523326552843,-0.2551516112389524,-0.5066018572417135,0.6636893236641459,1.7004567615069734,-0.6723699321190557,2.5534347696294932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
959,train,-0.765935170753323,-2.6828383870078087,-0.9520166645815081,0.6172202210721932,-0.167764632994216,0.7354639011973784,-0.962387450524697,0.2154007183995019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2054,train,-1.5003861619894596,-0.9940454218089968,-1.5265448181486478,1.739148135139883,0.24295358655991472,-1.319970891262059,1.399495235690152,-0.13072133544981382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1658,train,0.13569899875811958,0.9085547858094138,1.361957156380622,-0.7644484649851915,-0.5885003700984474,-1.2813711768496752,1.3718562113768054,-0.21847719805828777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,train,0.8887214139693306,0.3824404876759326,-0.8741792613630561,0.48867163277080744,-0.167764632994216,1.0442616164964493,-1.0306175673102844,1.0076790755948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,train,1.0839356236726292,0.9569106553289992,0.5832893981462215,-0.49145578202606155,-0.5083602296976414,-0.09442995866887306,-0.12781660373298565,-1.243982875623816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1902,train,0.8696049610026583,-0.4930522653406508,-0.6646057247729978,0.2235777139577469,-0.167764632994216,-1.2524213910403874,1.349735637065424,-0.28283424743942803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,train,-0.5672532436932651,1.6878772166303477,-1.626705401158052,1.9493589690268496,0.6636893236641459,0.793363472815954,-0.9869195735398749,0.3599372802657431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,train,-0.49999979389576465,2.5654372062698276,1.004492553675505,-0.7329539997153727,-0.5083602296976414,-1.4261201058961146,1.4641799254381431,0.1207703604261344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,train,-5.174135194258936,-2.1167867239215727,-0.17790166012026237,0.4190442476235185,-0.5885003700984474,-0.4128776025710398,0.33093509248700137,-1.3473782836923416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
